bit_change,one_ratio,prefix_number,zero_ratio,is_prefix,max_len,total_len,word_number,classe
2,0.6,9,0.4,0,6,10,3,1
0,0.16666666666666666,6,0.8333333333333334,1,6,6,1,1
2,0.42857142857142855,13,0.5714285714285714,1,6,14,3,1
4,0.5909090909090909,18,0.4090909090909091,0,7,22,5,0
2,0.5,13,0.5,1,6,14,3,1
4,0.5185185185185185,22,0.48148148148148145,0,7,27,5,1
0,0.5,6,0.5,1,6,6,1,1
3,0.4117647058823529,12,0.5882352941176471,0,6,17,4,1
4,0.47368421052631576,15,0.5263157894736842,0,6,19,5,0
2,0.2777777777777778,17,0.7222222222222222,1,7,18,3,1
2,0.3076923076923077,11,0.6923076923076923,1,6,13,3,1
3,0.35714285714285715,8,0.6428571428571429,0,6,14,4,0
2,0.6,12,0.4,0,6,15,3,1
1,0.7142857142857143,5,0.2857142857142857,0,3,7,3,1
2,0.47058823529411764,10,0.5294117647058824,0,7,17,3,1
0,0.3333333333333333,6,0.6666666666666666,1,6,6,1,1
3,0.55,17,0.45,1,6,20,4,1
2,0.5384615384615384,11,0.46153846153846156,1,6,13,3,1
0,0.5,6,0.5,1,6,6,1,1
0,0.2857142857142857,7,0.7142857142857143,1,7,7,1,1
3,0.5294117647058824,14,0.47058823529411764,0,7,17,4,1
4,0.5238095238095238,16,0.47619047619047616,0,5,21,5,1
4,0.4,16,0.6,0,7,25,5,1
4,0.4642857142857143,24,0.5357142857142857,1,7,28,5,1
1,0.5,5,0.5,0,5,6,2,1
2,0.5,8,0.5,1,4,10,3,1
3,0.5,10,0.5,1,5,14,4,1
4,0.6153846153846154,7,0.38461538461538464,0,6,13,5,0
1,0.5,9,0.5,1,6,10,2,1
2,0.5,15,0.5,1,7,16,3,1
4,0.5384615384615384,18,0.46153846153846156,0,6,26,5,1
3,0.2631578947368421,16,0.7368421052631579,0,7,19,4,1
2,0.4117647058823529,15,0.5882352941176471,1,7,17,3,1
1,0.16666666666666666,5,0.8333333333333334,0,5,6,2,1
4,0.47619047619047616,14,0.5238095238095238,0,7,21,5,0
4,0.4666666666666667,11,0.5333333333333333,0,5,15,5,0
2,0.4,14,0.6,1,7,15,3,1
3,0.7272727272727273,8,0.2727272727272727,0,5,11,4,0
1,0.5,6,0.5,1,5,8,2,1
3,0.4375,13,0.5625,0,6,16,4,0
1,0.5454545454545454,11,0.45454545454545453,1,6,11,2,1
4,0.5,15,0.5,0,5,22,5,1
3,0.5,14,0.5,0,6,16,4,1
2,0.3333333333333333,6,0.6666666666666666,0,5,9,3,0
4,0.5909090909090909,18,0.4090909090909091,1,6,22,5,1
2,0.38095238095238093,20,0.6190476190476191,1,7,21,3,1
3,0.6666666666666666,7,0.3333333333333333,0,4,9,4,0
4,0.55,15,0.45,1,7,20,5,1
2,0.5714285714285714,11,0.42857142857142855,1,7,14,3,1
4,0.6363636363636364,18,0.36363636363636365,0,7,22,5,0
1,0.4166666666666667,12,0.5833333333333334,1,7,12,2,1
2,0.2,4,0.8,0,3,5,3,1
2,0.2727272727272727,9,0.7272727272727273,0,5,11,3,0
3,0.47619047619047616,19,0.5238095238095238,0,7,21,4,1
3,0.5,14,0.5,0,7,16,4,0
1,0.8181818181818182,11,0.18181818181818182,1,6,11,2,1
3,0.631578947368421,15,0.3684210526315789,0,7,19,4,1
2,0.6,14,0.4,0,7,15,3,1
1,0.5,7,0.5,0,7,10,2,1
1,0.25,8,0.75,1,5,8,2,1
1,0.5454545454545454,10,0.45454545454545453,1,7,11,2,1
1,0.25,6,0.75,0,6,8,2,1
1,0.36363636363636365,11,0.6363636363636364,1,7,11,2,1
4,0.2857142857142857,8,0.7142857142857143,0,5,14,5,0
3,0.4,8,0.6,0,4,10,4,0
2,0.6,9,0.4,1,5,10,3,1
3,0.6666666666666666,10,0.3333333333333333,0,7,15,4,0
1,0.625,8,0.375,1,4,8,2,1
3,0.43478260869565216,20,0.5652173913043478,1,7,23,4,1
2,0.26666666666666666,14,0.7333333333333333,1,7,15,3,1
1,0.75,6,0.25,0,6,8,2,1
1,0.625,8,0.375,1,6,8,2,1
2,0.42857142857142855,13,0.5714285714285714,1,6,14,3,1
4,0.5,19,0.5,0,7,24,5,0
2,0.6923076923076923,12,0.3076923076923077,1,6,13,3,1
3,0.6153846153846154,11,0.38461538461538464,0,6,13,4,0
4,0.46153846153846156,10,0.5384615384615384,0,5,13,5,0
4,0.34782608695652173,14,0.6521739130434783,0,7,23,5,1
3,0.5,18,0.5,0,7,20,4,1
1,0.6,9,0.4,1,7,10,2,1
1,0.5714285714285714,7,0.42857142857142855,1,4,7,2,1
2,0.375,7,0.625,0,6,8,3,0
4,0.5,13,0.5,0,6,16,5,0
2,0.5384615384615384,12,0.46153846153846156,1,7,13,3,1
2,0.45,16,0.55,1,7,20,3,1
1,0.2857142857142857,6,0.7142857142857143,1,5,7,2,1
3,0.5789473684210527,16,0.42105263157894735,1,7,19,4,1
3,0.6153846153846154,10,0.38461538461538464,0,7,13,4,0
1,0.6363636363636364,11,0.36363636363636365,1,6,11,2,1
2,0.5714285714285714,6,0.42857142857142855,0,4,7,3,0
2,0.5833333333333334,9,0.4166666666666667,1,7,12,3,1
1,0.8,4,0.2,0,4,5,2,1
3,0.6,14,0.4,0,7,20,4,1
2,0.375,10,0.625,0,6,16,3,1
0,0.6,5,0.4,1,5,5,1,1
1,0.6,4,0.4,0,4,5,2,1
2,0.5,7,0.5,0,6,10,3,1
2,0.18181818181818182,7,0.8181818181818182,0,4,11,3,1
4,0.4,12,0.6,0,6,15,5,0
1,0.3333333333333333,5,0.6666666666666666,0,5,6,2,1
1,0.6666666666666666,11,0.3333333333333333,1,7,12,2,1
1,0.6666666666666666,5,0.3333333333333333,1,4,6,2,1
3,0.46153846153846156,10,0.5384615384615384,0,5,13,4,0
4,0.48,21,0.52,1,7,25,5,1
4,0.65,14,0.35,0,7,20,5,1
2,0.6666666666666666,5,0.3333333333333333,0,4,6,3,0
1,0.16666666666666666,5,0.8333333333333334,0,5,6,2,1
3,0.6,10,0.4,0,5,15,4,1
4,0.5185185185185185,20,0.48148148148148145,0,7,27,5,1
1,0.5454545454545454,10,0.45454545454545453,1,6,11,2,1
4,0.4583333333333333,19,0.5416666666666666,1,6,24,5,1
2,0.2857142857142857,13,0.7142857142857143,0,7,14,3,1
2,0.3333333333333333,5,0.6666666666666666,0,4,9,3,1
3,0.3888888888888889,13,0.6111111111111112,0,6,18,4,1
1,0.6666666666666666,6,0.3333333333333333,0,6,9,2,1
1,0.6363636363636364,7,0.36363636363636365,0,7,11,2,1
3,0.4583333333333333,21,0.5416666666666666,1,7,24,4,1
3,0.34782608695652173,15,0.6521739130434783,0,7,23,5,1
2,0.5,11,0.5,0,6,12,3,1
0,0.0,6,1.0,1,6,6,1,1
4,0.5882352941176471,12,0.4117647058823529,0,5,17,5,1
2,0.6153846153846154,12,0.38461538461538464,1,6,13,3,1
2,0.6153846153846154,8,0.38461538461538464,0,6,13,3,1
3,0.5454545454545454,9,0.45454545454545453,0,6,11,4,0
1,0.5384615384615384,13,0.46153846153846156,1,7,13,2,1
3,0.21428571428571427,9,0.7857142857142857,0,7,14,4,0
3,0.6470588235294118,10,0.35294117647058826,0,6,17,4,1
1,0.2727272727272727,8,0.7272727272727273,1,6,11,2,1
4,0.4117647058823529,11,0.5882352941176471,0,5,17,5,0
2,0.5,9,0.5,0,7,12,3,1
2,0.7058823529411765,16,0.29411764705882354,1,7,17,3,1
4,0.5882352941176471,12,0.4117647058823529,0,5,17,5,0
4,0.5789473684210527,13,0.42105263157894735,0,6,19,5,0
2,0.25,10,0.75,1,5,12,3,1
0,0.42857142857142855,7,0.5714285714285714,1,7,7,1,1
4,0.5294117647058824,13,0.47058823529411764,0,5,17,5,0
4,0.46153846153846156,19,0.5384615384615384,0,7,26,5,1
3,0.631578947368421,13,0.3684210526315789,0,6,19,4,1
4,0.4444444444444444,14,0.5555555555555556,0,7,18,5,0
2,0.5652173913043478,14,0.43478260869565216,0,7,23,4,1
2,0.25,7,0.75,0,5,8,3,0
3,0.6818181818181818,18,0.3181818181818182,1,7,22,4,1
1,0.2857142857142857,7,0.7142857142857143,1,4,7,2,1
1,0.3,9,0.7,1,7,10,2,1
1,0.5,8,0.5,1,6,8,2,1
2,0.7692307692307693,9,0.23076923076923078,1,7,13,3,1
1,0.2222222222222222,9,0.7777777777777778,1,7,9,2,1
2,0.4166666666666667,11,0.5833333333333334,1,6,12,3,1
1,0.5714285714285714,13,0.42857142857142855,1,7,14,2,1
2,0.4666666666666667,13,0.5333333333333333,1,6,15,3,1
1,0.4,4,0.6,0,4,5,2,1
4,0.6,15,0.4,0,6,20,5,0
2,0.5333333333333333,14,0.4666666666666667,1,6,15,3,1
1,0.45454545454545453,10,0.5454545454545454,1,7,11,2,1
2,0.5,11,0.5,0,7,12,3,1
4,0.391304347826087,19,0.6086956521739131,0,7,23,5,1
3,0.75,11,0.25,0,6,16,4,0
4,0.4444444444444444,14,0.5555555555555556,0,6,18,5,1
4,0.5454545454545454,12,0.45454545454545453,0,7,22,5,0
4,0.4117647058823529,12,0.5882352941176471,0,5,17,5,0
2,0.6363636363636364,10,0.36363636363636365,1,5,11,3,1
2,0.35294117647058826,15,0.6470588235294118,1,7,17,3,1
2,0.5833333333333334,10,0.4166666666666667,1,5,12,3,1
4,0.47619047619047616,16,0.5238095238095238,0,7,21,5,1
4,0.6521739130434783,17,0.34782608695652173,0,6,23,5,1
1,0.2,7,0.8,0,7,10,2,1
4,0.5384615384615384,10,0.46153846153846156,0,5,13,5,0
3,0.4444444444444444,12,0.5555555555555556,0,6,18,4,1
4,0.6190476190476191,16,0.38095238095238093,0,6,21,5,1
2,0.375,5,0.625,0,4,8,3,1
4,0.5862068965517241,23,0.41379310344827586,0,7,29,5,1
1,0.5,10,0.5,1,7,10,2,1
1,0.5,8,0.5,1,7,8,2,1
3,0.5,17,0.5,1,7,20,4,1
3,0.5,13,0.5,0,7,16,4,0
2,0.5384615384615384,12,0.46153846153846156,1,6,13,3,1
2,0.3,9,0.7,0,7,10,3,1
2,0.3333333333333333,9,0.6666666666666666,0,5,15,4,1
1,0.7777777777777778,9,0.2222222222222222,1,7,9,2,1
2,0.4117647058823529,13,0.5882352941176471,1,7,17,3,1
2,0.3,9,0.7,1,7,10,3,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
0,0.8333333333333334,6,0.16666666666666666,1,6,6,1,1
1,0.875,8,0.125,1,7,8,2,1
2,0.4666666666666667,8,0.5333333333333333,0,5,15,5,1
2,0.3,7,0.7,0,5,10,3,1
3,0.2727272727272727,8,0.7272727272727273,0,7,11,4,0
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
3,0.8,7,0.2,0,4,10,4,1
2,0.4444444444444444,7,0.5555555555555556,1,4,9,3,1
0,0.6666666666666666,6,0.3333333333333333,1,6,6,1,1
2,0.4166666666666667,10,0.5833333333333334,0,6,12,3,1
4,0.42857142857142855,9,0.5714285714285714,0,6,14,5,0
3,0.6,8,0.4,0,5,10,4,0
2,0.38461538461538464,12,0.6153846153846154,1,7,13,3,1
3,0.5238095238095238,16,0.47619047619047616,1,7,21,4,1
1,0.3333333333333333,6,0.6666666666666666,1,4,6,2,1
2,0.4,13,0.6,1,7,15,3,1
4,0.6666666666666666,16,0.3333333333333333,0,7,21,5,0
2,0.5333333333333333,13,0.4666666666666667,0,7,15,3,1
0,0.42857142857142855,7,0.5714285714285714,1,7,7,1,1
2,0.2857142857142857,8,0.7142857142857143,0,7,14,4,1
3,0.47058823529411764,15,0.5294117647058824,1,6,17,4,1
2,0.6,9,0.4,1,4,10,3,1
4,0.38461538461538464,9,0.6153846153846154,0,4,13,5,0
0,0.25,4,0.75,0,4,8,2,1
4,0.5384615384615384,18,0.46153846153846156,1,7,26,5,1
2,0.5625,14,0.4375,1,6,16,3,1
4,0.5294117647058824,13,0.47058823529411764,0,5,17,5,0
3,0.6666666666666666,19,0.3333333333333333,0,7,21,4,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
1,0.36363636363636365,11,0.6363636363636364,1,6,11,2,1
4,0.47058823529411764,13,0.5294117647058824,0,5,17,5,0
4,0.391304347826087,18,0.6086956521739131,0,7,23,5,1
3,0.5909090909090909,19,0.4090909090909091,1,7,22,4,1
3,0.3181818181818182,19,0.6818181818181818,1,7,22,4,1
0,0.5,6,0.5,1,6,6,1,1
3,0.5294117647058824,14,0.47058823529411764,0,7,17,4,1
1,0.6666666666666666,8,0.3333333333333333,1,6,9,2,1
2,0.8333333333333334,6,0.16666666666666666,0,5,12,3,1
2,0.25,7,0.75,0,4,8,3,1
4,0.5555555555555556,19,0.4444444444444444,0,7,27,5,0
1,0.3333333333333333,6,0.6666666666666666,1,5,6,2,1
3,0.5882352941176471,15,0.4117647058823529,0,7,17,4,0
3,0.46153846153846156,10,0.5384615384615384,0,5,13,4,1
4,0.5,12,0.5,0,7,16,5,1
1,0.5714285714285714,7,0.42857142857142855,1,6,7,2,1
2,0.2857142857142857,10,0.7142857142857143,1,7,14,3,1
3,0.5714285714285714,11,0.42857142857142855,0,7,14,4,0
2,0.6153846153846154,11,0.38461538461538464,1,6,13,3,1
1,0.6666666666666666,6,0.3333333333333333,1,5,6,2,1
0,0.7142857142857143,7,0.2857142857142857,1,7,7,1,1
3,0.375,13,0.625,0,7,16,4,1
3,0.3076923076923077,9,0.6923076923076923,0,5,13,4,0
4,0.5,17,0.5,1,7,24,5,1
3,0.6666666666666666,13,0.3333333333333333,0,7,15,4,0
4,0.5909090909090909,17,0.4090909090909091,0,6,22,5,0
3,0.2,6,0.8,0,4,10,4,0
2,0.4166666666666667,9,0.5833333333333334,0,6,12,4,1
3,0.5333333333333333,11,0.4666666666666667,1,5,15,4,1
3,0.42857142857142855,10,0.5714285714285714,0,6,14,4,1
3,0.7727272727272727,15,0.22727272727272727,1,7,22,4,1
3,0.8095238095238095,13,0.19047619047619047,0,7,21,4,0
2,0.5555555555555556,8,0.4444444444444444,1,4,9,3,1
3,0.5625,13,0.4375,1,7,16,4,1
1,0.5,8,0.5,1,7,8,2,1
2,0.4,13,0.6,0,7,15,4,1
4,0.47058823529411764,13,0.5294117647058824,0,7,17,5,0
3,0.3888888888888889,15,0.6111111111111112,1,6,18,4,1
4,0.5714285714285714,16,0.42857142857142855,0,7,21,5,0
3,0.3684210526315789,16,0.631578947368421,1,6,19,4,1
1,0.625,7,0.375,0,7,8,2,1
2,0.7777777777777778,7,0.2222222222222222,0,4,9,3,0
1,0.5555555555555556,9,0.4444444444444444,1,5,9,2,1
3,0.5555555555555556,6,0.4444444444444444,0,3,9,4,1
2,0.4444444444444444,15,0.5555555555555556,1,7,18,3,1
1,0.42857142857142855,6,0.5714285714285714,1,5,7,2,1
2,0.2857142857142857,10,0.7142857142857143,0,5,14,3,1
3,0.3333333333333333,9,0.6666666666666666,0,5,18,5,1
4,0.625,12,0.375,0,6,16,5,1
3,0.4375,14,0.5625,0,7,16,4,1
2,0.625,7,0.375,0,5,8,3,0
3,0.6875,14,0.3125,0,6,16,4,0
1,0.7142857142857143,5,0.2857142857142857,0,5,7,2,1
2,0.46153846153846156,12,0.5384615384615384,1,7,13,3,1
3,0.5833333333333334,7,0.4166666666666667,0,5,12,4,0
2,0.4,4,0.6,0,2,5,3,0
2,0.45454545454545453,8,0.5454545454545454,0,6,11,3,1
4,0.4444444444444444,14,0.5555555555555556,0,7,18,5,0
3,0.4117647058823529,14,0.5882352941176471,0,7,17,4,1
4,0.36363636363636365,16,0.6363636363636364,1,6,22,5,1
3,0.6363636363636364,19,0.36363636363636365,1,7,22,4,1
1,0.5555555555555556,7,0.4444444444444444,1,6,9,2,1
3,0.5,6,0.5,0,3,10,4,1
4,0.35714285714285715,8,0.6428571428571429,0,4,14,5,0
4,0.6,11,0.4,0,5,15,5,0
2,0.3333333333333333,8,0.6666666666666666,0,6,12,3,0
4,0.5,9,0.5,0,4,14,5,0
2,0.5833333333333334,11,0.4166666666666667,1,5,12,3,1
3,0.3125,8,0.6875,0,7,16,5,0
3,0.5555555555555556,12,0.4444444444444444,0,7,18,4,0
3,0.631578947368421,12,0.3684210526315789,0,7,19,5,0
2,0.45454545454545453,8,0.5454545454545454,0,5,11,3,1
2,0.5,11,0.5,1,7,12,3,1
3,0.4,17,0.6,0,7,20,4,1
1,0.625,7,0.375,1,5,8,2,1
2,0.5555555555555556,8,0.4444444444444444,0,7,9,3,1
2,0.5384615384615384,12,0.46153846153846156,1,6,13,3,1
2,0.38461538461538464,12,0.6153846153846154,1,6,13,3,1
2,0.45454545454545453,9,0.5454545454545454,0,6,11,3,1
4,0.5555555555555556,14,0.4444444444444444,0,6,18,5,0
2,0.5555555555555556,5,0.4444444444444444,0,5,9,4,1
4,0.45454545454545453,8,0.5454545454545454,0,4,11,5,0
3,0.52,20,0.48,1,7,25,4,1
3,0.5384615384615384,8,0.46153846153846156,0,4,13,4,0
2,0.625,6,0.375,0,5,8,3,0
1,0.5714285714285714,7,0.42857142857142855,1,5,7,2,1
1,0.6,9,0.4,1,7,10,2,1
3,0.5789473684210527,16,0.42105263157894735,0,7,19,4,1
4,0.6153846153846154,10,0.38461538461538464,0,7,13,5,0
1,0.5,8,0.5,1,7,8,2,1
4,0.37037037037037035,18,0.6296296296296297,0,7,27,5,1
1,0.75,7,0.25,0,7,8,2,1
1,0.5,8,0.5,1,6,10,2,1
2,0.5454545454545454,10,0.45454545454545453,1,7,11,3,1
2,0.3125,15,0.6875,1,7,16,3,1
1,0.25,7,0.75,0,7,8,2,1
4,0.3157894736842105,14,0.6842105263157895,0,7,19,5,0
4,0.35294117647058826,13,0.6470588235294118,0,7,17,5,0
0,0.42857142857142855,7,0.5714285714285714,1,7,7,1,1
1,0.6666666666666666,7,0.3333333333333333,1,5,9,2,1
2,0.4,8,0.6,0,5,10,4,1
1,0.6,5,0.4,1,3,5,2,1
4,0.5714285714285714,16,0.42857142857142855,0,7,21,5,1
3,0.5,11,0.5,0,7,14,4,1
2,0.5454545454545454,10,0.45454545454545453,1,7,11,3,1
2,0.5384615384615384,12,0.46153846153846156,1,7,13,3,1
1,0.5,5,0.5,1,4,6,2,1
1,0.4,5,0.6,1,4,5,2,1
3,0.3333333333333333,11,0.6666666666666666,1,7,15,4,1
3,0.5238095238095238,18,0.47619047619047616,0,7,21,4,1
4,0.3157894736842105,14,0.6842105263157895,0,6,19,5,0
1,0.75,8,0.25,1,6,8,2,1
1,0.7142857142857143,6,0.2857142857142857,1,5,7,2,1
3,0.4,12,0.6,0,6,15,4,1
3,0.5,10,0.5,0,6,14,4,1
2,0.5625,13,0.4375,1,7,16,3,1
2,0.3333333333333333,5,0.6666666666666666,0,3,6,3,0
1,0.625,5,0.375,0,4,8,3,1
2,0.5,9,0.5,0,5,12,3,1
3,0.7222222222222222,15,0.2777777777777778,0,7,18,4,1
3,0.5238095238095238,16,0.47619047619047616,0,6,21,4,1
3,0.35714285714285715,12,0.6428571428571429,0,7,14,4,0
1,0.875,7,0.125,1,4,8,2,1
4,0.44,17,0.56,0,7,25,5,1
1,0.7272727272727273,10,0.2727272727272727,1,7,11,2,1
1,0.5,10,0.5,1,7,10,2,1
2,0.6666666666666666,2,0.3333333333333333,0,1,3,3,1
4,0.7142857142857143,9,0.2857142857142857,0,5,14,5,0
2,0.9090909090909091,7,0.09090909090909091,0,7,11,3,1
1,0.6,10,0.4,1,6,10,2,1
1,0.4444444444444444,8,0.5555555555555556,1,7,9,2,1
3,0.3076923076923077,10,0.6923076923076923,0,6,13,4,0
1,0.5454545454545454,11,0.45454545454545453,1,7,11,2,1
2,0.4,10,0.6,1,6,15,3,1
1,0.625,7,0.375,0,7,8,2,1
4,0.46153846153846156,9,0.5384615384615384,0,6,13,5,0
4,0.6956521739130435,17,0.30434782608695654,0,7,23,5,0
1,0.6666666666666666,12,0.3333333333333333,1,6,12,2,1
1,0.8571428571428571,6,0.14285714285714285,0,6,7,2,1
1,0.5714285714285714,6,0.42857142857142855,0,6,7,2,1
1,0.6,10,0.4,1,5,10,2,1
4,0.4,16,0.6,0,7,25,5,1
3,0.5833333333333334,9,0.4166666666666667,0,6,12,4,1
4,0.4166666666666667,19,0.5833333333333334,0,7,24,5,1
4,0.5,7,0.5,0,5,18,5,0
3,0.42857142857142855,15,0.5714285714285714,0,7,21,4,1
4,0.48,17,0.52,1,6,25,5,1
4,0.391304347826087,19,0.6086956521739131,0,7,23,5,1
4,0.5294117647058824,14,0.47058823529411764,0,7,17,5,0
2,0.5555555555555556,6,0.4444444444444444,0,5,9,3,1
1,0.2857142857142857,7,0.7142857142857143,1,5,7,2,1
2,0.5,8,0.5,0,6,12,3,0
4,0.5,15,0.5,0,7,20,5,1
1,0.7777777777777778,9,0.2222222222222222,1,7,9,2,1
3,0.3181818181818182,13,0.6818181818181818,0,7,22,4,1
2,0.6,9,0.4,1,7,10,3,1
1,0.5,5,0.5,1,4,6,2,1
2,0.4,4,0.6,0,2,5,3,0
1,0.5,5,0.5,1,3,6,2,1
3,0.5333333333333333,13,0.4666666666666667,0,7,15,4,1
2,0.7142857142857143,12,0.2857142857142857,0,7,14,3,1
3,0.45454545454545453,19,0.5454545454545454,1,7,22,4,1
1,0.5555555555555556,6,0.4444444444444444,0,6,9,2,1
2,0.625,7,0.375,0,6,8,3,0
1,0.5,6,0.5,0,6,8,2,1
1,0.375,8,0.625,1,7,8,2,1
3,0.45454545454545453,20,0.5454545454545454,1,7,22,4,1
2,0.7272727272727273,8,0.2727272727272727,0,4,11,3,1
4,0.6538461538461539,20,0.34615384615384615,0,7,26,5,1
4,0.38095238095238093,13,0.6190476190476191,0,6,21,5,0
1,0.2857142857142857,7,0.7142857142857143,1,4,7,2,1
3,0.4666666666666667,12,0.5333333333333333,0,7,15,4,1
1,0.3333333333333333,9,0.6666666666666666,1,6,9,2,1
2,0.4,13,0.6,0,7,15,3,1
4,0.46153846153846156,8,0.5384615384615384,0,5,13,5,0
3,0.46153846153846156,9,0.5384615384615384,0,6,13,4,0
3,0.47058823529411764,15,0.5294117647058824,0,6,17,4,1
4,0.5,10,0.5,0,5,18,5,0
2,0.5,7,0.5,0,5,8,3,1
3,0.375,13,0.625,0,6,16,4,0
4,0.48,19,0.52,0,7,25,5,1
4,0.44,21,0.56,1,7,25,5,1
4,0.6086956521739131,14,0.391304347826087,0,6,23,5,1
2,0.3,7,0.7,0,6,10,3,1
2,0.5,11,0.5,0,6,12,3,1
2,0.875,4,0.125,0,4,8,5,1
3,0.5263157894736842,16,0.47368421052631576,0,7,19,4,1
3,0.38461538461538464,11,0.6153846153846154,0,5,13,4,0
2,0.6666666666666666,11,0.3333333333333333,0,7,12,3,1
4,0.6666666666666666,17,0.3333333333333333,0,7,21,5,1
4,0.5384615384615384,10,0.46153846153846156,0,5,13,5,1
2,0.2727272727272727,9,0.7272727272727273,0,7,11,3,0
2,0.5,7,0.5,0,6,14,3,1
2,0.5454545454545454,10,0.45454545454545453,1,6,11,3,1
2,0.3076923076923077,10,0.6923076923076923,0,6,13,3,1
3,0.47619047619047616,18,0.5238095238095238,1,7,21,4,1
1,0.36363636363636365,7,0.6363636363636364,0,7,11,2,1
4,0.4666666666666667,11,0.5333333333333333,0,7,15,5,0
4,0.5,10,0.5,0,7,16,5,0
4,0.5,16,0.5,1,7,20,5,1
3,0.75,4,0.25,0,2,8,4,1
2,0.6363636363636364,9,0.36363636363636365,0,6,11,3,1
3,0.68,17,0.32,0,7,25,5,1
0,0.6,5,0.4,1,5,5,1,1
1,0.45454545454545453,11,0.5454545454545454,1,7,11,2,1
3,0.4666666666666667,11,0.5333333333333333,0,7,15,5,1
0,0.6666666666666666,6,0.3333333333333333,1,6,6,1,1
3,0.45454545454545453,6,0.5454545454545454,0,4,11,4,0
2,0.5625,14,0.4375,1,7,16,3,1
2,0.4,12,0.6,0,6,15,3,0
2,0.42857142857142855,11,0.5714285714285714,0,7,14,3,1
1,0.5555555555555556,8,0.4444444444444444,1,7,9,2,1
4,0.45,9,0.55,0,5,20,5,1
4,0.42105263157894735,12,0.5789473684210527,0,6,19,5,1
3,0.45,17,0.55,1,6,20,4,1
2,0.8333333333333334,5,0.16666666666666666,0,3,6,3,0
1,0.3076923076923077,13,0.6923076923076923,1,7,13,2,1
1,0.3333333333333333,9,0.6666666666666666,1,7,9,2,1
2,0.3076923076923077,12,0.6923076923076923,1,7,13,3,1
2,0.5384615384615384,10,0.46153846153846156,1,6,13,3,1
2,0.5,9,0.5,1,5,10,3,1
2,0.9,6,0.1,0,6,10,3,0
3,0.5294117647058824,14,0.47058823529411764,1,6,17,4,1
3,0.5,15,0.5,0,7,20,4,1
4,0.5,11,0.5,0,5,16,5,1
0,0.3333333333333333,6,0.6666666666666666,1,6,6,1,1
3,0.55,17,0.45,1,7,20,4,1
2,0.3333333333333333,11,0.6666666666666666,0,6,12,3,1
2,0.625,15,0.375,1,6,16,3,1
2,0.3076923076923077,10,0.6923076923076923,0,6,13,4,1
2,0.35294117647058826,16,0.6470588235294118,1,7,17,3,1
1,0.6363636363636364,11,0.36363636363636365,1,7,11,2,1
0,0.7142857142857143,7,0.2857142857142857,1,7,7,1,1
1,0.2,9,0.8,1,7,10,2,1
3,0.36363636363636365,18,0.6363636363636364,1,7,22,4,1
1,0.5,6,0.5,0,6,8,2,0
4,0.4,17,0.6,0,7,20,5,0
1,0.5555555555555556,9,0.4444444444444444,1,6,9,2,1
2,0.47058823529411764,16,0.5294117647058824,1,7,17,3,1
1,0.5,10,0.5,1,7,10,2,1
3,0.5714285714285714,9,0.42857142857142855,0,5,14,4,0
4,0.5,10,0.5,0,4,14,5,0
1,0.6,10,0.4,1,6,10,2,1
2,0.6923076923076923,12,0.3076923076923077,1,6,13,3,1
2,0.42857142857142855,5,0.5714285714285714,0,4,7,3,0
1,0.2857142857142857,14,0.7142857142857143,1,7,14,2,1
1,0.6666666666666666,6,0.3333333333333333,1,5,6,2,1
2,0.4,8,0.6,0,4,10,4,1
2,0.6153846153846154,12,0.38461538461538464,1,6,13,3,1
4,0.4583333333333333,18,0.5416666666666666,0,7,24,5,1
0,0.3333333333333333,6,0.6666666666666666,1,6,6,1,1
3,0.5454545454545454,19,0.45454545454545453,1,7,22,4,1
1,0.5714285714285714,7,0.42857142857142855,1,4,7,2,1
2,0.42857142857142855,12,0.5714285714285714,0,7,14,3,1
2,0.5882352941176471,16,0.4117647058823529,1,6,17,3,1
1,0.7142857142857143,7,0.2857142857142857,1,4,7,2,1
4,0.5652173913043478,17,0.43478260869565216,1,6,23,5,1
4,0.4074074074074074,21,0.5925925925925926,0,7,27,5,1
4,0.5833333333333334,18,0.4166666666666667,1,7,24,5,1
2,0.4666666666666667,14,0.5333333333333333,1,7,15,3,1
2,0.5384615384615384,9,0.46153846153846156,0,4,13,4,1
2,0.5555555555555556,8,0.4444444444444444,0,7,9,3,0
1,0.4166666666666667,12,0.5833333333333334,1,6,12,2,1
4,0.5769230769230769,17,0.4230769230769231,0,7,26,5,1
2,0.5384615384615384,12,0.46153846153846156,0,6,13,3,1
1,0.2857142857142857,4,0.7142857142857143,0,3,7,3,1
2,0.47058823529411764,15,0.5294117647058824,1,7,17,3,1
2,0.35714285714285715,12,0.6428571428571429,1,5,14,3,1
4,0.375,10,0.625,0,6,16,5,0
2,0.4117647058823529,14,0.5882352941176471,1,7,17,3,1
3,0.5714285714285714,7,0.42857142857142855,0,6,14,4,0
3,0.3333333333333333,15,0.6666666666666666,1,6,18,4,1
4,0.5833333333333334,19,0.4166666666666667,0,7,24,5,1
2,0.4,14,0.6,0,7,15,3,1
1,0.5,14,0.5,1,7,14,2,1
1,0.4,8,0.6,1,6,10,2,1
2,0.6666666666666666,5,0.3333333333333333,0,5,9,3,1
